
###########################################################
################## Finno-Ugric ############################
###########################################################

kingdom_of_mordvin;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_mordvin;Herttuakunta;;;;;;;;;;;;;x
county_of_mordvin;Kreivikunta;;;;;;;;;;;;;x

kingdom_mordvin;Kuningaskunta;;;;;;;;;;;;;x
duchy_mordvin;Herttuakunta;;;;;;;;;;;;;x
county_mordvin;Kreivikunta;;;;;;;;;;;;;x

tribal_emperor_mordvin;Keisari;;;;;;;;;;;;;x
tribal_king_mordvin;Kuningas;;;;;;;;;;;;;x
tribal_duke_mordvin;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_mordvin;Päällikkö;;;;;;;;;;;;;x
tribal_baron_mordvin;Paroni;;;;;;;;;;;;;x

tribal_emperor_female_mordvin;Keisarinna;;;;;;;;;;;;;x
tribal_king_female_mordvin;Kuningatar;;;;;;;;;;;;;x
tribal_duke_female_mordvin;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_female_mordvin;Päällikkö;;;;;;;;;;;;;x
tribal_baron_female_mordvin;Paronitar;;;;;;;;;;;;;x

tribal_title_prince_mordvin;Prinssi;;;;;;;;;;;;;x
tribal_title_prince_female_mordvin;Prinsessa;;;;;;;;;;;;;x

job_chancellor_mordvin;Kansleri;;;;;;;;;;;;;x
job_marshal_mordvin;Marsalkka;;;;;;;;;;;;;x
job_treasurer_mordvin;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_mordvin;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_mordvin;Hovikappalainen;;;;;;;;;;;;;x

###########################################################
################## Meshchera ##############################
###########################################################

empire_of_meshchera;Imperiumi;;;;;;;;;;;;;x
kingdom_of_meshchera;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_meshchera;Herttuakunta;;;;;;;;;;;;;x
county_of_meshchera;Kreivikunta;;;;;;;;;;;;;x

empire_meshchera;Imperiumi;;;;;;;;;;;;;x
kingdom_meshchera;Kuningaskunta;;;;;;;;;;;;;x
duchy_meshchera;Herttuakunta;;;;;;;;;;;;;x
county_meshchera;Kreivikunta;;;;;;;;;;;;;x

barony_meshchera;Linna;;;;;;;;;;;;;x
barony_of_meshchera;Linna;;;;;;;;;;;;;x

tribal_empire_of_meshchera;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_of_meshchera;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_of_meshchera;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_of_meshchera;Päällikkö;;;;;;;;;;;;;x
tribal_barony_of_meshchera;Kylä;;;;;;;;;;;;;x

tribal_empire_meshchera;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_meshchera;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_meshchera;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_meshchera;Päällikkö;;;;;;;;;;;;;x
tribal_barony_meshchera;Kylä;;;;;;;;;;;;;x



emperor_meshchera;Keisari;;;;;;;;;;;;;x
king_meshchera;Kuningas;;;;;;;;;;;;;x
duke_meshchera;Herttua;;;;;;;;;;;;;x
count_meshchera;Kreivi;;;;;;;;;;;;;x
baron_meshchera;Paroni;;;;;;;;;;;;;x

emperor_female_meshchera;Keisarinna;;;;;;;;;;;;;x
king_female_meshchera;Kuningatar;;;;;;;;;;;;;x
duke_female_meshchera;Herttuatar;;;;;;;;;;;;;x
count_female_meshchera;Kreivitär;;;;;;;;;;;;;x
baron_female_meshchera;Paronitar;;;;;;;;;;;;;x

title_prince_meshchera;Prinssi;;;;;;;;;;;;;x
title_prince_female_meshchera;Prinsessa;;;;;;;;;;;;;x

job_chancellor_meshchera;Kansleri;;;;;;;;;;;;;x
job_marshal_meshchera;Marsalkka;;;;;;;;;;;;;x
job_treasurer_meshchera;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_meshchera;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_meshchera;Hovikappalainen;;;;;;;;;;;;;x

kingdom_of_meshchera;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_meshchera;Herttuakunta;;;;;;;;;;;;;x
county_of_meshchera;Kreivikunta;;;;;;;;;;;;;x

kingdom_meshchera;Kuningaskunta;;;;;;;;;;;;;x
duchy_meshchera;Herttuakunta;;;;;;;;;;;;;x
county_meshchera;Kreivikunta;;;;;;;;;;;;;x

tribal_emperor_meshchera;Keisari;;;;;;;;;;;;;x
tribal_king_meshchera;Kuningas;;;;;;;;;;;;;x
tribal_duke_meshchera;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_meshchera;Päällikkö;;;;;;;;;;;;;x
tribal_baron_meshchera;Paroni;;;;;;;;;;;;;x

tribal_emperor_female_meshchera;Keisarinna;;;;;;;;;;;;;x
tribal_king_female_meshchera;Kuningatar;;;;;;;;;;;;;x
tribal_duke_female_meshchera;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_female_meshchera;Päällikkö;;;;;;;;;;;;;x
tribal_baron_female_meshchera;Paronitar;;;;;;;;;;;;;x

tribal_title_prince_meshchera;Prinssi;;;;;;;;;;;;;x
tribal_title_prince_female_meshchera;Prinsessa;;;;;;;;;;;;;x

job_chancellor_meshchera;Kansleri;;;;;;;;;;;;;x
job_marshal_meshchera;Marsalkka;;;;;;;;;;;;;x
job_treasurer_meshchera;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_meshchera;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_meshchera;Hovikappalainen;;;;;;;;;;;;;x
